week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent,rel_yr,rel_mt
37,Movie,Skyscraper,USA,Action,2018-07-04,False,61,48,SAU,https://flixpatrol.com/title/skyscraper,ASI,2018,7
37,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,SAU,https://flixpatrol.com/title/lucifer,ASI,2016,1
36,Movie,Santana,South Africa,Action,2020-08-28,False,39,0,SAU,https://flixpatrol.com/title/santana,ASI,2020,8
36,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,SAU,https://flixpatrol.com/title/lucifer,ASI,2016,1
35,Movie,Project Power,USA,Action,2020-08-14,True,61,63,SAU,https://flixpatrol.com/title/project-power,ASI,2020,8
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,SAU,https://flixpatrol.com/title/lucifer,ASI,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,SAU,https://flixpatrol.com/title/project-power,ASI,2020,8
34,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,SAU,https://flixpatrol.com/title/locked-up,ASI,2015,4
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,SAU,https://flixpatrol.com/title/work-it-2020,ASI,2020,8
33,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,SAU,https://flixpatrol.com/title/locked-up,ASI,2015,4
32,Movie,Jumanji: Welcome to the Jungle,USA,Adventure,2017-12-20,False,69,76,SAU,https://flixpatrol.com/title/jumanji-welcome-to-the-jungle,ASI,2017,12
32,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,SAU,https://flixpatrol.com/title/locked-up,ASI,2015,4
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,SAU,https://flixpatrol.com/title/the-kissing-booth-2,ASI,2020,7
31,TV Show,Good Girls,USA,Comedy,2018-02-26,True,78,87,SAU,https://flixpatrol.com/title/good-girls,ASI,2018,2
30,Movie,MILF,France,Comedy,2018-05-02,False,0,14,SAU,https://flixpatrol.com/title/milf-2018,ASI,2018,5
30,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,SAU,https://flixpatrol.com/title/dark-desire,ASI,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,SAU,https://flixpatrol.com/title/the-old-guard,ASI,2020,7
29,TV Show,Queen of the South,USA,Drama,2016-06-23,False,77,0,SAU,https://flixpatrol.com/title/queen-of-the-south,ASI,2016,6
28,Movie,The Mask,USA,Comedy,1994-07-29,False,69,77,SAU,https://flixpatrol.com/title/the-mask,ASI,1994,7
28,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,SAU,https://flixpatrol.com/title/dark-2017,ASI,2017,12
27,Movie,The Mask,USA,Comedy,1994-07-29,False,69,77,SAU,https://flixpatrol.com/title/the-mask,ASI,1994,7
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,SAU,https://flixpatrol.com/title/dark-2017,ASI,2017,12
26,Movie,Lost Bullet,France,Crime,2020-06-19,True,62,0,SAU,https://flixpatrol.com/title/lost-bullet,ASI,2020,6
26,TV Show,The King: Eternal Monarch,South Korea,Fantasy,2020-04-17,True,87,0,SAU,https://flixpatrol.com/title/the-king-eternal-monarch,ASI,2020,4
37,Movie,The Emoji Movie,USA,Animated,2017-07-28,False,14,8,NIC,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
37,TV Show,Her Mother's Killer,Colombia,Unknown,2020-01-01,False,0,0,NIC,https://flixpatrol.com/title/her-mothers-killer,AME,2020,1
36,Movie,The Emoji Movie,USA,Animated,2017-07-28,False,14,8,NIC,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
36,TV Show,Her Mother's Killer,Colombia,Unknown,2020-01-01,False,0,0,NIC,https://flixpatrol.com/title/her-mothers-killer,AME,2020,1
35,Movie,Escape Plan,USA,Action,2013-11-13,False,68,49,NIC,https://flixpatrol.com/title/escape-plan,AME,2013,11
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,NIC,https://flixpatrol.com/title/lucifer,AME,2016,1
34,Movie,An Easy Girl,France,Drama,2019-08-28,True,54,0,NIC,https://flixpatrol.com/title/an-easy-girl,AME,2019,8
34,TV Show,Yo soy Betty la fea,Colombia,Unknown,1999-10-25,False,81,0,NIC,https://flixpatrol.com/title/yo-soy-betty-la-fea,AME,1999,10
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,NIC,https://flixpatrol.com/title/work-it-2020,AME,2020,8
33,TV Show,The Seven Deadly Sins,Japan,Animation,2014-10-05,True,82,0,NIC,https://flixpatrol.com/title/the-seven-deadly-sins,AME,2014,10
32,Movie,Wonder,USA,Drama,2017-11-13,False,80,93,NIC,https://flixpatrol.com/title/wonder,AME,2017,11
32,TV Show,Locked Up,Spain,Drama,2015-04-20,True,83,100,NIC,https://flixpatrol.com/title/locked-up,AME,2015,4
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,NIC,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
31,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,NIC,https://flixpatrol.com/title/dark-desire,AME,2020,7
30,Movie,MILF,France,Comedy,2018-05-02,False,0,14,NIC,https://flixpatrol.com/title/milf-2018,AME,2018,5
30,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,NIC,https://flixpatrol.com/title/dark-desire,AME,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,NIC,https://flixpatrol.com/title/the-old-guard,AME,2020,7
29,TV Show,Dark Desire,Mexico,Drama,2020-07-15,True,75,0,NIC,https://flixpatrol.com/title/dark-desire,AME,2020,7
28,Movie,American Assassin,USA,Action,2017-09-14,False,70,35,NIC,https://flixpatrol.com/title/american-assassin,AME,2017,9
28,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,NIC,https://flixpatrol.com/title/dark-2017,AME,2017,12
27,Movie,Wonder Woman,USA,Animated,2009-03-03,False,74,0,NIC,https://flixpatrol.com/title/wonder-woman,AME,2009,3
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,NIC,https://flixpatrol.com/title/dark-2017,AME,2017,12
26,Movie,Wonder Woman,USA,Superhero,2017-05-30,False,75,93,NIC,https://flixpatrol.com/title/wonder-woman,AME,2017,5
26,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,NIC,https://flixpatrol.com/title/dark-2017,AME,2017,12
37,Movie,Aquaman,USA,Superhero,2018-12-07,False,77,65,NZE,https://flixpatrol.com/title/aquaman,OCE,2018,12
37,TV Show,Away,USA,Science Fiction,2020-09-04,True,71,73,NZE,https://flixpatrol.com/title/away-2020,OCE,2020,9
36,Movie,Wonder,USA,Drama,2017-11-13,False,80,93,NZE,https://flixpatrol.com/title/wonder,OCE,2017,11
36,TV Show,Cobra Kai,USA,Action,2018-05-02,False,88,94,NZE,https://flixpatrol.com/title/cobra-kai,OCE,2018,5
35,Movie,The Sleepover,USA,Comedy,2020-08-21,True,55,80,NZE,https://flixpatrol.com/title/the-sleepover,OCE,2020,8
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,NZE,https://flixpatrol.com/title/lucifer,OCE,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,NZE,https://flixpatrol.com/title/project-power,OCE,2020,8
34,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,NZE,https://flixpatrol.com/title/the-umbrella-academy,OCE,2019,2
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,NZE,https://flixpatrol.com/title/work-it-2020,OCE,2020,8
33,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,NZE,https://flixpatrol.com/title/the-umbrella-academy,OCE,2019,2
32,Movie,Latte and the Magic Waterstone,Germany,Animated,2019-12-11,False,56,0,NZE,https://flixpatrol.com/title/latte-and-the-magic-waterstone,OCE,2019,12
32,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,NZE,https://flixpatrol.com/title/the-umbrella-academy,OCE,2019,2
31,Movie,Mortal Engines,USA,Science Fiction,2018-11-27,False,64,28,NZE,https://flixpatrol.com/title/mortal-engines,OCE,2018,11
31,TV Show,Good Girls,USA,Comedy,2018-02-26,True,78,87,NZE,https://flixpatrol.com/title/good-girls,OCE,2018,2
30,Movie,The Grinch,USA,Animated,2018-11-08,False,63,58,NZE,https://flixpatrol.com/title/dr-seuss-how-the-grinch-stole-christmas,OCE,2018,11
30,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,NZE,https://flixpatrol.com/title/cursed-2020,OCE,2020,7
29,Movie,"10,000 BC",USA,Adventure,2008-03-05,False,51,0,NZE,https://flixpatrol.com/title/10000-bc,OCE,2008,3
29,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,NZE,https://flixpatrol.com/title/warrior-nun,OCE,2020,7
28,Movie,Spider-Man: Homecoming,USA,Superhero,2017-07-05,False,75,92,NZE,https://flixpatrol.com/title/spider-man-homecoming,OCE,2017,7
28,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,NZE,https://flixpatrol.com/title/warrior-nun,OCE,2020,7
27,Movie,Eurovision Song Contest: The Story of Fire Saga,USA,Comedy,2020-06-26,True,78,63,NZE,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,OCE,2020,6
27,TV Show,The Sinner,USA,Crime,2017-08-02,True,80,90,NZE,https://flixpatrol.com/title/the-sinner,OCE,2017,8
26,Movie,2 Guns,USA,Action,2013-08-02,False,68,64,NZE,https://flixpatrol.com/title/2-guns,OCE,2013,8
26,TV Show,The Sinner,USA,Crime,2017-08-02,True,80,90,NZE,https://flixpatrol.com/title/the-sinner,OCE,2017,8
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,NZE,https://flixpatrol.com/title/365-days,OCE,2020,6
25,TV Show,Marcella,United Kingdom,Crime,2016-04-04,True,74,65,NZE,https://flixpatrol.com/title/marcella,OCE,2016,4
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,NZE,https://flixpatrol.com/title/365-days,OCE,2020,6
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84,39,NZE,https://flixpatrol.com/title/13-reasons-why,OCE,2017,3
23,Movie,King Arthur: Legend of the Sword,USA,Fantasy,2017-03-22,False,67,31,NZE,https://flixpatrol.com/title/king-arthur-legend-of-the-sword,OCE,2017,3
23,TV Show,Space Force,USA,Comedy,2020-05-29,True,70,41,NZE,https://flixpatrol.com/title/space-force,OCE,2020,5
22,Movie,The Meg,USA,Horror,2018-08-10,False,67,46,NZE,https://flixpatrol.com/title/the-meg,OCE,2018,8
22,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61,64,NZE,https://flixpatrol.com/title/white-lines,OCE,2020,5
21,Movie,Night School,USA,Comedy,2018-09-27,False,56,27,NZE,https://flixpatrol.com/title/night-school-2018,OCE,2018,9
21,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,NZE,https://flixpatrol.com/title/the-last-dance,OCE,2020,4
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56,25,NZE,https://flixpatrol.com/title/the-wrong-missy,OCE,2020,5
20,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,NZE,https://flixpatrol.com/title/the-last-dance,OCE,2020,4
19,Movie,Dangerous Lies,USA,Thriller,2020-04-30,True,57,41,NZE,https://flixpatrol.com/title/dangerous-lies,OCE,2020,4
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,NZE,https://flixpatrol.com/title/the-last-dance,OCE,2020,4
18,Movie,Extraction,USA,Action,2020-04-24,True,70,68,NZE,https://flixpatrol.com/title/extraction-2020,OCE,2020,4
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78,98,NZE,https://flixpatrol.com/title/never-have-i-ever,OCE,2020,4
17,Movie,Furious 7,USA,Action,2015-04-03,False,74,80,NZE,https://flixpatrol.com/title/furious-7,OCE,2015,4
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42,37,NZE,https://flixpatrol.com/title/too-hot-to-handle,OCE,2020,4
16,Movie,Code 8,Canada,Science Fiction,2019-12-06,False,61,79,NZE,https://flixpatrol.com/title/code-8,OCE,2019,12
16,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81,0,NZE,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,OCE,2020,3
15,Movie,Coffee & Kareem,USA,Comedy,2020-04-03,True,50,19,NZE,https://flixpatrol.com/title/coffee-kareem,OCE,2020,4
15,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81,0,NZE,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,OCE,2020,3
14,Movie,Coffee & Kareem,USA,Comedy,2020-04-03,True,50,19,NZE,https://flixpatrol.com/title/coffee-kareem,OCE,2020,4
14,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81,0,NZE,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,OCE,2020,3
37,Movie,A Million Ways to Die in the West,USA,Comedy,2014-05-30,False,61,33,DNK,https://flixpatrol.com/title/a-million-ways-to-die-in-the-west,EUR,2014,5
37,TV Show,Young Wallander,Sweden,Crime,2020-09-03,True,69,0,DNK,https://flixpatrol.com/title/young-wallander,EUR,2020,9
36,Movie,Joker,USA,Superhero,2019-10-02,False,89,68,DNK,https://flixpatrol.com/title/joker-2019,EUR,2019,10
36,TV Show,Cobra Kai,USA,Action,2018-05-02,False,88,94,DNK,https://flixpatrol.com/title/cobra-kai,EUR,2018,5
35,Movie,Project Power,USA,Action,2020-08-14,True,61,63,DNK,https://flixpatrol.com/title/project-power,EUR,2020,8
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,DNK,https://flixpatrol.com/title/lucifer,EUR,2016,1
34,Movie,Project Power,USA,Action,2020-08-14,True,61,63,DNK,https://flixpatrol.com/title/project-power,EUR,2020,8
34,TV Show,Brooklyn Nine-Nine,USA,Comedy,2013-09-17,False,83,97,DNK,https://flixpatrol.com/title/brooklyn-nine-nine,EUR,2013,9
33,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,DNK,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
33,TV Show,Brooklyn Nine-Nine,USA,Comedy,2013-09-17,False,83,97,DNK,https://flixpatrol.com/title/brooklyn-nine-nine,EUR,2013,9
32,Movie,Work It,USA,Comedy,2020-08-07,True,61,0,DNK,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
32,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,DNK,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
31,Movie,The Kissing Booth 2,United Kingdom,Romance,2020-07-24,True,62,28,DNK,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
31,TV Show,Modern Family,USA,Comedy,2009-09-23,False,84,0,DNK,https://flixpatrol.com/title/modern-family,EUR,2009,9
30,Movie,Venom,USA,Superhero,2018-10-03,False,71,29,DNK,https://flixpatrol.com/title/venom-2018,EUR,2018,10
30,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,DNK,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,DNK,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
29,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,DNK,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
28,Movie,It: Chapter 2,USA,Horror,2019-09-05,False,70,63,DNK,https://flixpatrol.com/title/it-chapter-2,EUR,2019,9
28,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69,0,DNK,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
27,Movie,The Son of Bigfoot,Belgium,Animated,2017-07-27,False,61,75,DNK,https://flixpatrol.com/title/the-son-of-bigfoot,EUR,2017,7
27,TV Show,Unsolved Mysteries,USA,Documentary,2020-07-01,True,80,74,DNK,https://flixpatrol.com/title/unsolved-mysteries-2020,EUR,2020,7
26,Movie,The Equalizer 2,USA,Action,2018-07-19,False,71,51,DNK,https://flixpatrol.com/title/the-equalizer-2,EUR,2018,7
26,TV Show,The Order,USA,Fantasy,2019-03-07,True,69,100,DNK,https://flixpatrol.com/title/the-order-2019,EUR,2019,3
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,DNK,https://flixpatrol.com/title/365-days,EUR,2020,6
25,TV Show,Alexa & Katie,USA,Comedy,2018-03-23,True,75,88,DNK,https://flixpatrol.com/title/alexa-katie,EUR,2018,3
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,DNK,https://flixpatrol.com/title/365-days,EUR,2020,6
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84,39,DNK,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
23,Movie,Get Hard,USA,Comedy,2015-03-27,False,61,29,DNK,https://flixpatrol.com/title/get-hard,EUR,2015,3
23,TV Show,Space Force,USA,Comedy,2020-05-29,True,70,41,DNK,https://flixpatrol.com/title/space-force,EUR,2020,5
22,Movie,Johnny English Strikes Again,United Kingdom,Comedy,2018-09-13,False,66,34,DNK,https://flixpatrol.com/title/johnny-english-3,EUR,2018,9
22,TV Show,Snowpiercer,USA,Science Fiction,2020-05-17,True,61,62,DNK,https://flixpatrol.com/title/snowpiercer-2020,EUR,2020,5
21,Movie,Bumblebee,USA,Science Fiction,2018-12-15,False,73,93,DNK,https://flixpatrol.com/title/bumblebee,EUR,2018,12
21,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,DNK,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56,25,DNK,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
20,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,DNK,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
19,Movie,Focus,USA,Crime,2015-02-27,False,66,56,DNK,https://flixpatrol.com/title/focus,EUR,2015,2
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,DNK,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
18,Movie,Extraction,USA,Action,2020-04-24,True,70,68,DNK,https://flixpatrol.com/title/extraction-2020,EUR,2020,4
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78,98,DNK,https://flixpatrol.com/title/never-have-i-ever,EUR,2020,4
17,Movie,Extraction,USA,Action,2020-04-24,True,70,68,DNK,https://flixpatrol.com/title/extraction-2020,EUR,2020,4
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42,37,DNK,https://flixpatrol.com/title/too-hot-to-handle,EUR,2020,4
16,Movie,Code 8,Canada,Science Fiction,2019-12-06,False,61,79,DNK,https://flixpatrol.com/title/code-8,EUR,2019,12
16,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81,0,DNK,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR,2020,3
15,Movie,Coffee & Kareem,USA,Comedy,2020-04-03,True,50,19,DNK,https://flixpatrol.com/title/coffee-kareem,EUR,2020,4
15,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81,0,DNK,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR,2020,3
14,Movie,Godzilla: King of the Monsters,USA,Science Fiction,2019-05-29,False,67,43,DNK,https://flixpatrol.com/title/godzilla-king-of-the-monsters-2019,EUR,2019,5
14,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81,0,DNK,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR,2020,3
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73,0,DNK,https://flixpatrol.com/title/the-platform,EUR,2020,3
13,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81,0,DNK,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR,2020,3
37,Movie,#Alive,South Korea,Horror,2020-09-08,False,62,86,ARE,https://flixpatrol.com/title/alive-2020,ASI,2020,9
37,TV Show,Away,USA,Science Fiction,2020-09-04,True,71,73,ARE,https://flixpatrol.com/title/away-2020,ASI,2020,9
36,Movie,Skyscraper,USA,Action,2018-07-04,False,61,48,ARE,https://flixpatrol.com/title/skyscraper,ASI,2018,7
36,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,ARE,https://flixpatrol.com/title/lucifer,ASI,2016,1
35,Movie,Project Power,USA,Action,2020-08-14,True,61,63,ARE,https://flixpatrol.com/title/project-power,ASI,2020,8
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,ARE,https://flixpatrol.com/title/lucifer,ASI,2016,1
37,Movie,Zengo,Turkey,Comedy,2020-03-06,False,26,0,TUR,https://flixpatrol.com/title/zengo,ASI,2020,3
37,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,TUR,https://flixpatrol.com/title/lucifer,ASI,2016,1
36,Movie,Zengo,Turkey,Comedy,2020-03-06,False,26,0,TUR,https://flixpatrol.com/title/zengo,ASI,2020,3
36,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,TUR,https://flixpatrol.com/title/lucifer,ASI,2016,1
35,Movie,Baba Parasi,Turkey,Comedy,2020-01-01,False,0,0,TUR,https://flixpatrol.com/title/baba-parasi,ASI,2020,1
35,TV Show,Lucifer,USA,Superhero,2016-01-25,True,83,87,TUR,https://flixpatrol.com/title/lucifer,ASI,2016,1
34,Movie,Baba Parasi,Turkey,Comedy,2020-01-01,False,0,0,TUR,https://flixpatrol.com/title/baba-parasi,ASI,2020,1
34,TV Show,Behzat Ç.,Turkey,Crime,2010-09-19,False,0,0,TUR,https://flixpatrol.com/title/behzat-ç-bir-ankara-polisiyesi,ASI,2010,9
33,Movie,The Pocket Hercules Naim,Turkey,Drama,2019-11-22,False,86,0,TUR,https://flixpatrol.com/title/the-pocket-hercules-naim,ASI,2019,11
33,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,TUR,https://flixpatrol.com/title/the-umbrella-academy,ASI,2019,2
32,Movie,Bayi Toplantisi,Turkey,Comedy,2020-02-20,False,48,0,TUR,https://flixpatrol.com/title/bayi-toplantisi,ASI,2020,2
32,TV Show,The Umbrella Academy,USA,Superhero,2019-02-15,True,83,82,TUR,https://flixpatrol.com/title/the-umbrella-academy,ASI,2019,2
31,Movie,Bayi Toplantisi,Turkey,Comedy,2020-02-20,False,48,0,TUR,https://flixpatrol.com/title/bayi-toplantisi,ASI,2020,2
31,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,TUR,https://flixpatrol.com/title/cursed-2020,ASI,2020,7
30,Movie,MILF,France,Comedy,2018-05-02,False,0,14,TUR,https://flixpatrol.com/title/milf-2018,ASI,2018,5
30,TV Show,Cursed,USA,Fantasy,2020-07-17,True,51,69,TUR,https://flixpatrol.com/title/cursed-2020,ASI,2020,7
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82,80,TUR,https://flixpatrol.com/title/the-old-guard,ASI,2020,7
29,TV Show,Exatlon Challenge,Turkey,Unknown,2020-07-03,False,0,0,TUR,https://flixpatrol.com/title/exatlon-challenge,ASI,2020,7
28,Movie,Eltilerin Savaşi,Turkey,Comedy,2020-01-31,False,60,0,TUR,https://flixpatrol.com/title/eltilerin-savaşi,ASI,2020,1
28,TV Show,Exatlon Challenge,Turkey,Unknown,2020-07-03,False,0,0,TUR,https://flixpatrol.com/title/exatlon-challenge,ASI,2020,7
27,Movie,Silence Is Welcome,Mexico,Drama,2017-03-15,False,46,0,TUR,https://flixpatrol.com/title/silence-is-welcome,ASI,2017,3
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87,94,TUR,https://flixpatrol.com/title/dark-2017,ASI,2017,12
26,Movie,One-Way to Tomorrow,Turkey,Comedy,2020-06-19,True,59,0,TUR,https://flixpatrol.com/title/one-way-to-tomorrow,ASI,2020,6
26,TV Show,Snowpiercer,USA,Science Fiction,2020-05-17,True,61,62,TUR,https://flixpatrol.com/title/snowpiercer-2020,ASI,2020,5
25,Movie,Biz Böyleyiz,Turkey,Drama,2020-01-01,False,61,0,TUR,https://flixpatrol.com/title/biz-boyleyiz,ASI,2020,1
25,TV Show,Snowpiercer,USA,Science Fiction,2020-05-17,True,61,62,TUR,https://flixpatrol.com/title/snowpiercer-2020,ASI,2020,5
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35,0,TUR,https://flixpatrol.com/title/365-days,ASI,2020,6
24,TV Show,Snowpiercer,USA,Science Fiction,2020-05-17,True,61,62,TUR,https://flixpatrol.com/title/snowpiercer-2020,ASI,2020,5
23,Movie,Overnight Republic,Turkey,Comedy,2017-04-20,False,59,0,TUR,https://flixpatrol.com/title/overnight-republic,ASI,2017,4
23,TV Show,Snowpiercer,USA,Science Fiction,2020-05-17,True,61,62,TUR,https://flixpatrol.com/title/snowpiercer-2020,ASI,2020,5
22,Movie,No Way 2,Turkey,Comedy,2016-01-01,False,0,0,TUR,https://flixpatrol.com/title/no-way-2,ASI,2016,1
22,TV Show,Snowpiercer,USA,Science Fiction,2020-05-17,True,61,62,TUR,https://flixpatrol.com/title/snowpiercer-2020,ASI,2020,5
21,Movie,Portrait of a Beauty,Turkey,Horror,2019-12-13,False,0,0,TUR,https://flixpatrol.com/title/portrait-of-a-beauty,ASI,2019,12
21,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94,97,TUR,https://flixpatrol.com/title/the-last-dance,ASI,2020,4
20,Movie,Spider-Man: Homecoming,USA,Superhero,2017-07-05,False,75,92,TUR,https://flixpatrol.com/title/spider-man-homecoming,ASI,2017,7
20,TV Show,Valeria,Spain,Drama,2020-05-08,True,58,0,TUR,https://flixpatrol.com/title/valeria,ASI,2020,5
19,Movie,You've Got Murder,Turkey,Crime,2019-10-25,False,71,0,TUR,https://flixpatrol.com/title/youve-got-murder,ASI,2019,10
19,TV Show,Love 101,Turkey,Comedy,2020-04-24,True,74,0,TUR,https://flixpatrol.com/title/love-101,ASI,2020,4
18,Movie,Extraction,USA,Action,2020-04-24,True,70,68,TUR,https://flixpatrol.com/title/extraction-2020,ASI,2020,4
18,TV Show,Love 101,Turkey,Comedy,2020-04-24,True,74,0,TUR,https://flixpatrol.com/title/love-101,ASI,2020,4
17,Movie,Recep Ivedik 6,Turkey,Comedy,2019-11-07,False,28,0,TUR,https://flixpatrol.com/title/recep-ivedik-6,ASI,2019,11
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42,37,TUR,https://flixpatrol.com/title/too-hot-to-handle,ASI,2020,4
16,Movie,Recep Ivedik 6,Turkey,Comedy,2019-11-07,False,28,0,TUR,https://flixpatrol.com/title/recep-ivedik-6,ASI,2019,11
16,TV Show,Money Heist,Spain,Action,2017-05-02,True,84,93,TUR,https://flixpatrol.com/title/money-heist,ASI,2017,5
15,Documentary,Money Heist: The Phenomenon,Spain,Documentary,2020-04-03,True,78,0,TUR,https://flixpatrol.com/title/money-heist-the-phenomenon,ASI,2020,4
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84,93,TUR,https://flixpatrol.com/title/money-heist,ASI,2017,5
14,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73,0,TUR,https://flixpatrol.com/title/the-platform,ASI,2020,3
